date,shrub_num,aspect,tag_num,treatment,species,counts
8/20/19,31,south,194,control,MINOBT,0
7/10/19,32,south,48,shrub,GEUROS,0
7/17/19,32,south,48,shrub,GEUROS,0
7/24/19,32,south,48,shrub,GEUROS,0
7/31/19,32,south,48,shrub,GEUROS,0
8/7/19,32,south,48,shrub,GEUROS,0
8/14/19,32,south,48,shrub,GEUROS,0
8/20/19,32,south,48,shrub,GEUROS,0
7/10/19,32,south,48,shrub,SOLMUL,0
7/17/19,32,south,48,shrub,SOLMUL,0
7/24/19,32,south,48,shrub,SOLMUL,0
7/31/19,32,south,48,shrub,SOLMUL,0
8/7/19,32,south,48,shrub,SOLMUL,0
8/14/19,32,south,48,shrub,SOLMUL,0
8/20/19,32,south,48,shrub,SOLMUL,0
7/10/19,32,south,48,shrub,KOBMYO,6
7/17/19,32,south,48,shrub,KOBMYO,2
7/24/19,32,south,48,shrub,KOBMYO,0
7/31/19,32,south,48,shrub,KOBMYO,0
8/7/19,32,south,48,shrub,KOBMYO,0
8/14/19,32,south,48,shrub,KOBMYO,0
8/20/19,32,south,48,shrub,KOBMYO,0
7/10/19,32,south,48,shrub,CAMROT,0
7/17/19,32,south,48,shrub,CAMROT,0
7/24/19,32,south,48,shrub,CAMROT,0
7/31/19,32,south,48,shrub,CAMROT,0
8/7/19,32,south,48,shrub,CAMROT,1
8/14/19,32,south,48,shrub,CAMROT,0
8/20/19,32,south,48,shrub,CAMROT,0
7/10/19,32,south,48,shrub,LLOSER,0
7/17/19,32,south,48,shrub,LLOSER,0
7/24/19,32,south,48,shrub,LLOSER,0
7/31/19,32,south,48,shrub,LLOSER,0
8/7/19,32,south,48,shrub,LLOSER,0
8/14/19,32,south,48,shrub,LLOSER,0
8/20/19,32,south,48,shrub,LLOSER,0
7/10/19,32,south,48,shrub,CARRUP,0
7/17/19,32,south,48,shrub,CARRUP,0
7/24/19,32,south,48,shrub,CARRUP,0
7/31/19,32,south,48,shrub,CARRUP,0
8/7/19,32,south,48,shrub,CARRUP,0
8/14/19,32,south,48,shrub,CARRUP,0
8/20/19,32,south,48,shrub,CARRUP,0
7/10/19,32,south,48,shrub,LEWPYG,0
7/17/19,32,south,48,shrub,LEWPYG,0
7/24/19,32,south,48,shrub,LEWPYG,0
7/31/19,32,south,48,shrub,LEWPYG,0
8/7/19,32,south,48,shrub,LEWPYG,0
8/14/19,32,south,48,shrub,LEWPYG,0
8/20/19,32,south,48,shrub,LEWPYG,0
7/11/19,32,south,49,control,POLBIS,0
7/17/19,32,south,49,control,POLBIS,0
7/24/19,32,south,49,control,POLBIS,0
7/31/19,32,south,49,control,POLBIS,0
8/7/19,32,south,49,control,POLBIS,0
8/14/19,32,south,49,control,POLBIS,0
8/20/19,32,south,49,control,POLBIS,0
7/11/19,32,south,49,control,POLVIV,0
7/17/19,32,south,49,control,POLVIV,0
7/24/19,32,south,49,control,POLVIV,0
7/31/19,32,south,49,control,POLVIV,0
8/7/19,32,south,49,control,POLVIV,0
8/14/19,32,south,49,control,POLVIV,0
8/20/19,32,south,49,control,POLVIV,0
7/11/19,32,south,49,control,CARRUP,32
7/17/19,32,south,49,control,CARRUP,25
7/24/19,32,south,49,control,CARRUP,1
7/31/19,32,south,49,control,CARRUP,0
8/7/19,32,south,49,control,CARRUP,0
8/14/19,32,south,49,control,CARRUP,0
8/20/19,32,south,49,control,CARRUP,0
7/11/19,32,south,49,control,GEUROS,0
7/17/19,32,south,49,control,GEUROS,0
7/24/19,32,south,49,control,GEUROS,0
7/31/19,32,south,49,control,GEUROS,0
8/7/19,32,south,49,control,GEUROS,0
8/14/19,32,south,49,control,GEUROS,0
8/20/19,32,south,49,control,GEUROS,0
7/11/19,32,south,49,control,LLOSER,1
7/17/19,32,south,49,control,LLOSER,0
7/24/19,32,south,49,control,LLOSER,0
7/31/19,32,south,49,control,LLOSER,0
8/7/19,32,south,49,control,LLOSER,0
8/14/19,32,south,49,control,LLOSER,0
8/20/19,32,south,49,control,LLOSER,0
7/11/19,32,south,49,control,MINOBT,0
7/17/19,32,south,49,control,MINOBT,1
7/24/19,32,south,49,control,MINOBT,2
7/31/19,32,south,49,control,MINOBT,3
8/7/19,32,south,49,control,MINOBT,0
8/14/19,32,south,49,control,MINOBT,0
8/20/19,32,south,49,control,MINOBT,0
7/11/19,32,south,49,control,TRIDAS,0
7/17/19,32,south,49,control,TRIDAS,0
7/24/19,32,south,49,control,TRIDAS,0
7/31/19,32,south,49,control,TRIDAS,0
8/7/19,32,south,49,control,TRIDAS,0
8/14/19,32,south,49,control,TRIDAS,0
8/20/19,32,south,49,control,TRIDAS,0
7/11/19,32,south,49,control,CAMROT,0
7/17/19,32,south,49,control,CAMROT,0
7/24/19,32,south,49,control,CAMROT,0
7/31/19,32,south,49,control,CAMROT,0
8/7/19,32,south,49,control,CAMROT,0
8/14/19,32,south,49,control,CAMROT,0
8/20/19,32,south,49,control,CAMROT,0
7/11/19,33,south,195,shrub,KOBMYO,42
7/17/19,33,south,195,shrub,KOBMYO,1
7/24/19,33,south,195,shrub,KOBMYO,0
7/31/19,33,south,195,shrub,KOBMYO,0
8/7/19,33,south,195,shrub,KOBMYO,0
8/14/19,33,south,195,shrub,KOBMYO,0
8/20/19,33,south,195,shrub,KOBMYO,0
7/11/19,33,south,195,shrub,POLBIS,1
7/17/19,33,south,195,shrub,POLBIS,0
7/24/19,33,south,195,shrub,POLBIS,0
7/31/19,33,south,195,shrub,POLBIS,0
8/7/19,33,south,195,shrub,POLBIS,0
8/14/19,33,south,195,shrub,POLBIS,0
8/20/19,33,south,195,shrub,POLBIS,0
7/11/19,33,south,195,shrub,POLVIV,0
7/17/19,33,south,195,shrub,POLVIV,0
7/24/19,33,south,195,shrub,POLVIV,0
7/31/19,33,south,195,shrub,POLVIV,0
8/7/19,33,south,195,shrub,POLVIV,0
8/14/19,33,south,195,shrub,POLVIV,0
8/20/19,33,south,195,shrub,POLVIV,0
7/11/19,33,south,195,shrub,CARRUP,3
7/17/19,33,south,195,shrub,CARRUP,0
7/24/19,33,south,195,shrub,CARRUP,0
7/31/19,33,south,195,shrub,CARRUP,0
8/7/19,33,south,195,shrub,CARRUP,0
8/14/19,33,south,195,shrub,CARRUP,0
8/20/19,33,south,195,shrub,CARRUP,0
7/11/19,33,south,195,shrub,CAMROT,0
7/17/19,33,south,195,shrub,CAMROT,0
7/24/19,33,south,195,shrub,CAMROT,0
7/31/19,33,south,195,shrub,CAMROT,0
8/7/19,33,south,195,shrub,CAMROT,1
8/14/19,33,south,195,shrub,CAMROT,0
8/20/19,33,south,195,shrub,CAMROT,0
7/11/19,33,south,195,shrub,GEUROS,0
7/17/19,33,south,195,shrub,GEUROS,0
7/24/19,33,south,195,shrub,GEUROS,0
7/31/19,33,south,195,shrub,GEUROS,0
8/7/19,33,south,195,shrub,GEUROS,0
8/14/19,33,south,195,shrub,GEUROS,0
8/20/19,33,south,195,shrub,GEUROS,0
7/11/19,33,south,195,shrub,OREALP,5
7/17/19,33,south,195,shrub,OREALP,0
7/24/19,33,south,195,shrub,OREALP,0
7/31/19,33,south,195,shrub,OREALP,0
8/7/19,33,south,195,shrub,OREALP,0
8/14/19,33,south,195,shrub,OREALP,0
8/20/19,33,south,195,shrub,OREALP,0
7/11/19,33,south,195,shrub,MINOBT,1
7/17/19,33,south,195,shrub,MINOBT,6
7/24/19,33,south,195,shrub,MINOBT,4
7/31/19,33,south,195,shrub,MINOBT,5
8/7/19,33,south,195,shrub,MINOBT,1
8/14/19,33,south,195,shrub,MINOBT,0
8/20/19,33,south,195,shrub,MINOBT,0
7/11/19,33,south,195,shrub,TETACA,0
7/17/19,33,south,195,shrub,TETACA,0
7/24/19,33,south,195,shrub,TETACA,0
7/31/19,33,south,195,shrub,TETACA,0
8/7/19,33,south,195,shrub,TETACA,0
8/14/19,33,south,195,shrub,TETACA,0
8/20/19,33,south,195,shrub,TETACA,0
7/11/19,33,south,196,control,TRIDAS,0
7/17/19,33,south,196,control,TRIDAS,0
7/24/19,33,south,196,control,TRIDAS,0
7/31/19,33,south,196,control,TRIDAS,0
8/7/19,33,south,196,control,TRIDAS,0
8/14/19,33,south,196,control,TRIDAS,0
8/20/19,33,south,196,control,TRIDAS,0
7/11/19,33,south,196,control,GEUROS,2
7/17/19,33,south,196,control,GEUROS,0
7/24/19,33,south,196,control,GEUROS,0
7/31/19,33,south,196,control,GEUROS,0
8/7/19,33,south,196,control,GEUROS,0
8/14/19,33,south,196,control,GEUROS,0
8/20/19,33,south,196,control,GEUROS,0
7/11/19,33,south,196,control,CARRUP,0
7/17/19,33,south,196,control,CARRUP,0
7/24/19,33,south,196,control,CARRUP,0
7/31/19,33,south,196,control,CARRUP,0
8/7/19,33,south,196,control,CARRUP,0
8/14/19,33,south,196,control,CARRUP,0
8/20/19,33,south,196,control,CARRUP,0
7/11/19,33,south,196,control,KOBMYO,62
7/17/19,33,south,196,control,KOBMYO,4
7/24/19,33,south,196,control,KOBMYO,0
7/31/19,33,south,196,control,KOBMYO,0
8/7/19,33,south,196,control,KOBMYO,0
8/14/19,33,south,196,control,KOBMYO,0
8/20/19,33,south,196,control,KOBMYO,0
7/11/19,33,south,196,control,POLBIS,0
7/17/19,33,south,196,control,POLBIS,0
7/24/19,33,south,196,control,POLBIS,0
7/31/19,33,south,196,control,POLBIS,0
8/7/19,33,south,196,control,POLBIS,0
8/14/19,33,south,196,control,POLBIS,0
8/20/19,33,south,196,control,POLBIS,0
7/11/19,33,south,196,control,POLVIV,0
7/17/19,33,south,196,control,POLVIV,0
7/24/19,33,south,196,control,POLVIV,0
7/31/19,33,south,196,control,POLVIV,0
8/7/19,33,south,196,control,POLVIV,0
8/14/19,33,south,196,control,POLVIV,0
8/20/19,33,south,196,control,POLVIV,0
7/11/19,33,south,196,control,PHLPUL,16
7/17/19,33,south,196,control,PHLPUL,1
7/24/19,33,south,196,control,PHLPUL,0
7/31/19,33,south,196,control,PHLPUL,0
8/7/19,33,south,196,control,PHLPUL,0
8/14/19,33,south,196,control,PHLPUL,0
8/20/19,33,south,196,control,PHLPUL,0
7/11/19,33,south,196,control,ERIPIN,0
7/17/19,33,south,196,control,ERIPIN,0
7/24/19,33,south,196,control,ERIPIN,0
7/31/19,33,south,196,control,ERIPIN,0
8/7/19,33,south,196,control,ERIPIN,0
8/14/19,33,south,196,control,ERIPIN,0
8/20/19,33,south,196,control,ERIPIN,0
7/11/19,33,south,196,control,TETACA,0
7/17/19,33,south,196,control,TETACA,1
7/24/19,33,south,196,control,TETACA,1
7/31/19,33,south,196,control,TETACA,1
8/7/19,33,south,196,control,TETACA,0
8/14/19,33,south,196,control,TETACA,0
8/20/19,33,south,196,control,TETACA,0
7/11/19,33,south,196,control,AREFEN,0
7/17/19,33,south,196,control,AREFEN,0
7/24/19,33,south,196,control,AREFEN,3
7/31/19,33,south,196,control,AREFEN,0
8/7/19,33,south,196,control,AREFEN,2
8/14/19,33,south,196,control,AREFEN,0
8/20/19,33,south,196,control,AREFEN,0
7/11/19,33,south,196,control,CAMROT,0
7/17/19,33,south,196,control,CAMROT,0
7/24/19,33,south,196,control,CAMROT,0
7/31/19,33,south,196,control,CAMROT,0
8/7/19,33,south,196,control,CAMROT,2
8/14/19,33,south,196,control,CAMROT,1
8/20/19,33,south,196,control,CAMROT,0
7/11/19,34,south,193,shrub,CARRUP,4
7/17/19,34,south,193,shrub,CARRUP,1
7/24/19,34,south,193,shrub,CARRUP,0
7/31/19,34,south,193,shrub,CARRUP,0
8/7/19,34,south,193,shrub,CARRUP,0
8/14/19,34,south,193,shrub,CARRUP,0
8/20/19,34,south,193,shrub,CARRUP,0
7/11/19,34,south,193,shrub,CAMROT,0
7/17/19,34,south,193,shrub,CAMROT,0
7/24/19,34,south,193,shrub,CAMROT,0
7/31/19,34,south,193,shrub,CAMROT,0
8/7/19,34,south,193,shrub,CAMROT,4
8/14/19,34,south,193,shrub,CAMROT,0
8/20/19,34,south,193,shrub,CAMROT,0
7/11/19,34,south,193,shrub,MINOBT,0
7/17/19,34,south,193,shrub,MINOBT,1
7/24/19,34,south,193,shrub,MINOBT,1
7/31/19,34,south,193,shrub,MINOBT,0
8/7/19,34,south,193,shrub,MINOBT,3
8/14/19,34,south,193,shrub,MINOBT,0
8/20/19,34,south,193,shrub,MINOBT,0
7/11/19,34,south,193,shrub,AREFEN,0
7/17/19,34,south,193,shrub,AREFEN,0
7/24/19,34,south,193,shrub,AREFEN,1
7/31/19,34,south,193,shrub,AREFEN,1
8/7/19,34,south,193,shrub,AREFEN,1
8/14/19,34,south,193,shrub,AREFEN,0
8/20/19,34,south,193,shrub,AREFEN,0
7/11/19,34,south,193,shrub,LLOSER,0
7/17/19,34,south,193,shrub,LLOSER,0
7/24/19,34,south,193,shrub,LLOSER,0
7/31/19,34,south,193,shrub,LLOSER,0
8/7/19,34,south,193,shrub,LLOSER,0
8/14/19,34,south,193,shrub,LLOSER,0
8/20/19,34,south,193,shrub,LLOSER,0
7/11/19,34,south,193,shrub,TETACA,0
7/17/19,34,south,193,shrub,TETACA,2
7/24/19,34,south,193,shrub,TETACA,1
7/31/19,34,south,193,shrub,TETACA,1
8/7/19,34,south,193,shrub,TETACA,0
8/14/19,34,south,193,shrub,TETACA,0
8/20/19,34,south,193,shrub,TETACA,0
7/11/19,34,south,193,shrub,ERIPIN,0
7/17/19,34,south,193,shrub,ERIPIN,0
7/24/19,34,south,193,shrub,ERIPIN,0
7/31/19,34,south,193,shrub,ERIPIN,0
8/7/19,34,south,193,shrub,ERIPIN,0
8/14/19,34,south,193,shrub,ERIPIN,0
8/20/19,34,south,193,shrub,ERIPIN,0
7/11/19,34,south,193,shrub,TRIDAS,0
7/17/19,34,south,193,shrub,TRIDAS,1
7/24/19,34,south,193,shrub,TRIDAS,1
7/31/19,34,south,193,shrub,TRIDAS,0
8/7/19,34,south,193,shrub,TRIDAS,0
8/14/19,34,south,193,shrub,TRIDAS,0
8/20/19,34,south,193,shrub,TRIDAS,0
7/11/19,34,south,193,shrub,SEDLAN,0
7/17/19,34,south,193,shrub,SEDLAN,0
7/24/19,34,south,193,shrub,SEDLAN,0
7/31/19,34,south,193,shrub,SEDLAN,0
8/7/19,34,south,193,shrub,SEDLAN,0
8/14/19,34,south,193,shrub,SEDLAN,0
8/20/19,34,south,193,shrub,SEDLAN,0
7/11/19,34,south,193,shrub,OREALP,0
7/17/19,34,south,193,shrub,OREALP,2
7/24/19,34,south,193,shrub,OREALP,1
7/31/19,34,south,193,shrub,OREALP,0
8/7/19,34,south,193,shrub,OREALP,0
8/14/19,34,south,193,shrub,OREALP,0
8/20/19,34,south,193,shrub,OREALP,0
7/11/19,34,south,187,control,TETACA,1
7/17/19,34,south,187,control,TETACA,0
7/24/19,34,south,187,control,TETACA,0
7/31/19,34,south,187,control,TETACA,1
8/7/19,34,south,187,control,TETACA,1
8/14/19,34,south,187,control,TETACA,0
8/20/19,34,south,187,control,TETACA,0
7/11/19,34,south,187,control,TRIDAS,1
7/17/19,34,south,187,control,TRIDAS,1
7/24/19,34,south,187,control,TRIDAS,0
7/31/19,34,south,187,control,TRIDAS,0
8/7/19,34,south,187,control,TRIDAS,0
8/14/19,34,south,187,control,TRIDAS,0
8/20/19,34,south,187,control,TRIDAS,0
7/11/19,34,south,187,control,TRIPAR,3
7/17/19,34,south,187,control,TRIPAR,0
7/24/19,34,south,187,control,TRIPAR,0
7/31/19,34,south,187,control,TRIPAR,0
8/7/19,34,south,187,control,TRIPAR,0
8/14/19,34,south,187,control,TRIPAR,0
8/20/19,34,south,187,control,TRIPAR,0
7/11/19,34,south,187,control,CARRUP,9
7/17/19,34,south,187,control,CARRUP,0
7/24/19,34,south,187,control,CARRUP,0
7/31/19,34,south,187,control,CARRUP,0
8/7/19,34,south,187,control,CARRUP,0
8/14/19,34,south,187,control,CARRUP,0
8/20/19,34,south,187,control,CARRUP,0
7/11/19,34,south,187,control,PHLPUL,1
7/17/19,34,south,187,control,PHLPUL,0
7/24/19,34,south,187,control,PHLPUL,0
7/31/19,34,south,187,control,PHLPUL,0
8/7/19,34,south,187,control,PHLPUL,0
8/14/19,34,south,187,control,PHLPUL,0
8/20/19,34,south,187,control,PHLPUL,0
7/11/19,34,south,187,control,OREALP,0
7/17/19,34,south,187,control,OREALP,0
7/24/19,34,south,187,control,OREALP,0
7/31/19,34,south,187,control,OREALP,0
8/7/19,34,south,187,control,OREALP,0
8/14/19,34,south,187,control,OREALP,0
8/20/19,34,south,187,control,OREALP,0
7/11/19,34,south,187,control,CAMROT,0
7/17/19,34,south,187,control,CAMROT,0
7/24/19,34,south,187,control,CAMROT,0
7/31/19,34,south,187,control,CAMROT,1
8/7/19,34,south,187,control,CAMROT,2
8/14/19,34,south,187,control,CAMROT,0
8/20/19,34,south,187,control,CAMROT,0
7/10/19,35,south,45,shrub,PHLPUL,1
7/17/19,35,south,45,shrub,PHLPUL,0
7/24/19,35,south,45,shrub,PHLPUL,0
7/31/19,35,south,45,shrub,PHLPUL,0
8/7/19,35,south,45,shrub,PHLPUL,0
8/14/19,35,south,45,shrub,PHLPUL,0
8/20/19,35,south,45,shrub,PHLPUL,0
7/10/19,35,south,45,shrub,TETACA,0
7/17/19,35,south,45,shrub,TETACA,0
7/24/19,35,south,45,shrub,TETACA,1
7/31/19,35,south,45,shrub,TETACA,1
8/7/19,35,south,45,shrub,TETACA,1
8/14/19,35,south,45,shrub,TETACA,0
8/20/19,35,south,45,shrub,TETACA,0
7/10/19,35,south,45,shrub,GEUROS,0
7/17/19,35,south,45,shrub,GEUROS,0
7/24/19,35,south,45,shrub,GEUROS,0
7/31/19,35,south,45,shrub,GEUROS,0
8/7/19,35,south,45,shrub,GEUROS,0
8/14/19,35,south,45,shrub,GEUROS,0
8/20/19,35,south,45,shrub,GEUROS,0
7/10/19,35,south,45,shrub,ARTSCO,0
7/17/19,35,south,45,shrub,ARTSCO,0
7/24/19,35,south,45,shrub,ARTSCO,0
7/31/19,35,south,45,shrub,ARTSCO,0
8/7/19,35,south,45,shrub,ARTSCO,0
8/14/19,35,south,45,shrub,ARTSCO,0
8/20/19,35,south,45,shrub,ARTSCO,0
7/10/19,35,south,45,shrub,CARRUP,3
7/17/19,35,south,45,shrub,CARRUP,4
7/24/19,35,south,45,shrub,CARRUP,1
7/31/19,35,south,45,shrub,CARRUP,0
8/7/19,35,south,45,shrub,CARRUP,0
8/14/19,35,south,45,shrub,CARRUP,0
8/20/19,35,south,45,shrub,CARRUP,0
7/10/19,35,south,45,shrub,KOBMYO,3
7/17/19,35,south,45,shrub,KOBMYO,3
7/24/19,35,south,45,shrub,KOBMYO,0
7/31/19,35,south,45,shrub,KOBMYO,0
8/7/19,35,south,45,shrub,KOBMYO,0
8/14/19,35,south,45,shrub,KOBMYO,0
8/20/19,35,south,45,shrub,KOBMYO,0
7/10/19,35,south,45,shrub,MINOBT,0
7/17/19,35,south,45,shrub,MINOBT,0
7/24/19,35,south,45,shrub,MINOBT,0
7/31/19,35,south,45,shrub,MINOBT,1
8/7/19,35,south,45,shrub,MINOBT,0
8/14/19,35,south,45,shrub,MINOBT,0
8/20/19,35,south,45,shrub,MINOBT,0
7/10/19,35,south,45,shrub,LLOSER,0
7/17/19,35,south,45,shrub,LLOSER,0
7/24/19,35,south,45,shrub,LLOSER,0
7/31/19,35,south,45,shrub,LLOSER,0
8/7/19,35,south,45,shrub,LLOSER,0
8/14/19,35,south,45,shrub,LLOSER,0
8/20/19,35,south,45,shrub,LLOSER,0
7/10/19,35,south,45,shrub,SEDLAN,0
7/17/19,35,south,45,shrub,SEDLAN,0
7/24/19,35,south,45,shrub,SEDLAN,0
7/31/19,35,south,45,shrub,SEDLAN,0
8/7/19,35,south,45,shrub,SEDLAN,0
8/14/19,35,south,45,shrub,SEDLAN,0
8/20/19,35,south,45,shrub,SEDLAN,0
7/10/19,35,south,45,shrub,AREFEN,0
7/17/19,35,south,45,shrub,AREFEN,0
7/24/19,35,south,45,shrub,AREFEN,0
7/31/19,35,south,45,shrub,AREFEN,0
8/7/19,35,south,45,shrub,AREFEN,0
8/14/19,35,south,45,shrub,AREFEN,0
8/20/19,35,south,45,shrub,AREFEN,0
7/10/19,35,south,47,control,KOBMYO,40
7/17/19,35,south,47,control,KOBMYO,5
7/24/19,35,south,47,control,KOBMYO,1
7/31/19,35,south,47,control,KOBMYO,0
8/7/19,35,south,47,control,KOBMYO,0
8/14/19,35,south,47,control,KOBMYO,0
8/20/19,35,south,47,control,KOBMYO,0
7/10/19,35,south,47,control,AREFEN,0
7/17/19,35,south,47,control,AREFEN,0
7/24/19,35,south,47,control,AREFEN,0
7/31/19,35,south,47,control,AREFEN,0
8/7/19,35,south,47,control,AREFEN,2
8/14/19,35,south,47,control,AREFEN,0
8/20/19,35,south,47,control,AREFEN,0
7/10/19,35,south,47,control,POLBIS,0
7/17/19,35,south,47,control,POLBIS,0
7/24/19,35,south,47,control,POLBIS,0
7/31/19,35,south,47,control,POLBIS,0
8/7/19,35,south,47,control,POLBIS,0
8/14/19,35,south,47,control,POLBIS,0
8/20/19,35,south,47,control,POLBIS,0
7/10/19,35,south,47,control,POLVIV,0
7/17/19,35,south,47,control,POLVIV,0
7/24/19,35,south,47,control,POLVIV,0
7/31/19,35,south,47,control,POLVIV,0
8/7/19,35,south,47,control,POLVIV,0
8/14/19,35,south,47,control,POLVIV,0
8/20/19,35,south,47,control,POLVIV,0
7/10/19,35,south,47,control,CARRUP,3
7/17/19,35,south,47,control,CARRUP,2
7/24/19,35,south,47,control,CARRUP,0
7/31/19,35,south,47,control,CARRUP,0
8/7/19,35,south,47,control,CARRUP,0
8/14/19,35,south,47,control,CARRUP,0
8/20/19,35,south,47,control,CARRUP,0
7/10/19,35,south,47,control,MINOBT,0
7/17/19,35,south,47,control,MINOBT,0
7/24/19,35,south,47,control,MINOBT,0
7/31/19,35,south,47,control,MINOBT,0
8/7/19,35,south,47,control,MINOBT,0
8/14/19,35,south,47,control,MINOBT,0
8/20/19,35,south,47,control,MINOBT,0
7/10/19,35,south,47,control,TETACA,0
7/17/19,35,south,47,control,TETACA,1
7/24/19,35,south,47,control,TETACA,1
7/31/19,35,south,47,control,TETACA,1
8/7/19,35,south,47,control,TETACA,0
8/14/19,35,south,47,control,TETACA,0
8/20/19,35,south,47,control,TETACA,0
7/10/19,35,south,47,control,GEUROS,0
7/17/19,35,south,47,control,GEUROS,0
7/24/19,35,south,47,control,GEUROS,0
7/31/19,35,south,47,control,GEUROS,0
8/7/19,35,south,47,control,GEUROS,0
8/14/19,35,south,47,control,GEUROS,0
8/20/19,35,south,47,control,GEUROS,0
7/10/19,36,south,199,shrub,ERISIM,0
7/17/19,36,south,199,shrub,ERISIM,2
7/24/19,36,south,199,shrub,ERISIM,2
7/31/19,36,south,199,shrub,ERISIM,0
8/7/19,36,south,199,shrub,ERISIM,0
8/14/19,36,south,199,shrub,ERISIM,0
8/20/19,36,south,199,shrub,ERISIM,0
7/10/19,36,south,199,shrub,ARTSCO,0
7/17/19,36,south,199,shrub,ARTSCO,0
7/24/19,36,south,199,shrub,ARTSCO,0
7/31/19,36,south,199,shrub,ARTSCO,0
8/7/19,36,south,199,shrub,ARTSCO,0
8/14/19,36,south,199,shrub,ARTSCO,0
8/20/19,36,south,199,shrub,ARTSCO,0
7/10/19,36,south,199,shrub,GEUROS,1
7/17/19,36,south,199,shrub,GEUROS,2
7/24/19,36,south,199,shrub,GEUROS,0
7/31/19,36,south,199,shrub,GEUROS,0
8/7/19,36,south,199,shrub,GEUROS,0
8/14/19,36,south,199,shrub,GEUROS,0
8/20/19,36,south,199,shrub,GEUROS,0
7/10/19,36,south,199,shrub,LLOSER,0
7/17/19,36,south,199,shrub,LLOSER,0
7/24/19,36,south,199,shrub,LLOSER,0
7/31/19,36,south,199,shrub,LLOSER,0
8/7/19,36,south,199,shrub,LLOSER,0
8/14/19,36,south,199,shrub,LLOSER,0
8/20/19,36,south,199,shrub,LLOSER,0
7/10/19,36,south,199,shrub,SOLMUL,0
7/17/19,36,south,199,shrub,SOLMUL,0
7/24/19,36,south,199,shrub,SOLMUL,0
7/31/19,36,south,199,shrub,SOLMUL,0
8/7/19,36,south,199,shrub,SOLMUL,0
8/14/19,36,south,199,shrub,SOLMUL,0
8/20/19,36,south,199,shrub,SOLMUL,0
7/10/19,36,south,199,shrub,CAMROT,0
7/17/19,36,south,199,shrub,CAMROT,0
7/24/19,36,south,199,shrub,CAMROT,0
7/31/19,36,south,199,shrub,CAMROT,0
8/7/19,36,south,199,shrub,CAMROT,0
8/14/19,36,south,199,shrub,CAMROT,0
8/20/19,36,south,199,shrub,CAMROT,0
7/10/19,36,south,199,shrub,OREALP,0
7/17/19,36,south,199,shrub,OREALP,2
7/24/19,36,south,199,shrub,OREALP,0
7/31/19,36,south,199,shrub,OREALP,0
8/7/19,36,south,199,shrub,OREALP,0
8/14/19,36,south,199,shrub,OREALP,0
8/20/19,36,south,199,shrub,OREALP,0
7/10/19,36,south,199,shrub,PHLPUL,0
7/17/19,36,south,199,shrub,PHLPUL,3
7/24/19,36,south,199,shrub,PHLPUL,0
7/31/19,36,south,199,shrub,PHLPUL,0
8/7/19,36,south,199,shrub,PHLPUL,0
8/14/19,36,south,199,shrub,PHLPUL,0
8/20/19,36,south,199,shrub,PHLPUL,0
7/11/19,36,south,198,control,CARRUP,25
7/17/19,36,south,198,control,CARRUP,13
7/24/19,36,south,198,control,CARRUP,7
7/31/19,36,south,198,control,CARRUP,0
8/7/19,36,south,198,control,CARRUP,0
8/14/19,36,south,198,control,CARRUP,0
8/20/19,36,south,198,control,CARRUP,0
7/11/19,36,south,198,control,OREALP,4
7/17/19,36,south,198,control,OREALP,1
7/24/19,36,south,198,control,OREALP,0
7/31/19,36,south,198,control,OREALP,0
8/7/19,36,south,198,control,OREALP,0
8/14/19,36,south,198,control,OREALP,0
8/20/19,36,south,198,control,OREALP,0
7/11/19,36,south,198,control,LLOSER,1
7/17/19,36,south,198,control,LLOSER,0
7/24/19,36,south,198,control,LLOSER,0
7/31/19,36,south,198,control,LLOSER,0
8/7/19,36,south,198,control,LLOSER,0
8/14/19,36,south,198,control,LLOSER,0
8/20/19,36,south,198,control,LLOSER,0
7/11/19,36,south,198,control,ERIPIN,0
7/17/19,36,south,198,control,ERIPIN,0
7/24/19,36,south,198,control,ERIPIN,0
7/31/19,36,south,198,control,ERIPIN,0
8/7/19,36,south,198,control,ERIPIN,0
8/14/19,36,south,198,control,ERIPIN,0
8/20/19,36,south,198,control,ERIPIN,0
7/11/19,36,south,198,control,TRIDAS,0
7/17/19,36,south,198,control,TRIDAS,0
7/24/19,36,south,198,control,TRIDAS,0
7/31/19,36,south,198,control,TRIDAS,0
8/7/19,36,south,198,control,TRIDAS,0
8/14/19,36,south,198,control,TRIDAS,0
8/20/19,36,south,198,control,TRIDAS,0
7/11/19,36,south,198,control,TETACA,0
7/17/19,36,south,198,control,TETACA,0
7/24/19,36,south,198,control,TETACA,0
7/31/19,36,south,198,control,TETACA,0
8/7/19,36,south,198,control,TETACA,0
8/14/19,36,south,198,control,TETACA,0
8/20/19,36,south,198,control,TETACA,0
7/11/19,36,south,198,control,POLBIS,0
7/17/19,36,south,198,control,POLBIS,0
7/24/19,36,south,198,control,POLBIS,0
7/31/19,36,south,198,control,POLBIS,0
8/7/19,36,south,198,control,POLBIS,0
8/14/19,36,south,198,control,POLBIS,0
8/20/19,36,south,198,control,POLBIS,0
7/11/19,36,south,198,control,POLVIV,0
7/17/19,36,south,198,control,POLVIV,0
7/24/19,36,south,198,control,POLVIV,0
7/31/19,36,south,198,control,POLVIV,0
8/7/19,36,south,198,control,POLVIV,0
8/14/19,36,south,198,control,POLVIV,0
8/20/19,36,south,198,control,POLVIV,0
